N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
16.0,80.0,20.0,31.24021696,56.67369054,7.339320929,1220.146733,Red Volcanic,144,pigeonpeas
13.0,126.0,204.0,23.1094265,92.79630809,6.383180271,1081.83792,Loam,186,apple
58.48785040498592,17.30843545415925,29.33702684511946,34.929341743342704,49.08463106711442,6.81576141415454,616.0730062657804,Sand,105,millet
85.0,22.0,53.0,25.96534238,89.77076659,6.849471704,594.6338556,Sandy Loam,88,watermelon
33.0,23.0,45.0,20.00218987,85.83618191,7.116538883,1123.37046,Loam,217,pomegranate
90.0,49.0,54.0,17.0,65.0,7.01,352.0,Silty Clay,186,Wheat
28.0,130.0,196.0,22.13450646,94.67695747,6.062356467,1129.203223,Silty Loam,187,apple
21.0,63.0,17.0,25.08966129,68.17543102,6.559681838,414.5486619,Clay Loam,102,lentil
60.04974493435801,66.17593237914949,67.76114931776723,18.17602300110286,71.43120993987966,7.146521031085765,725.9681397621235,Loam,83,kale
55.0,78.0,21.0,33.39438752,62.93692886,6.602888249,635.7445989,Clay Loam,81,blackgram
85.68918351222445,44.68998020045211,90.73707719271334,18.428622882363108,84.74034785915279,5.668017157417034,1336.7303345201979,Loam,90,potato
342.6,88.1,390.5,27.8,79.1,5.0,1250.0,Red Volcanic,120,pineapple
66.0,44.0,20.0,19.0781471,69.02298571,6.740000688,807.2515943,Loam,110,maize
142.0,81.2,149.5,18.7,65.9,6.9,510.0,Clay Loam,120,cabbage
16.0,25.0,9.0,22.0,49.0,6.64,401.0,Sandy Loam,141,Sorghum
19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,1411.250722,Loam,148,pigeonpeas
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,1137.759219,Silty Loam,187,apple
36.0,59.0,46.0,34.28879307,93.61082872,6.721130543,1272.509777,Red Volcanic,216,papaya
40.0,17.0,15.0,21.35093384,90.9492967,7.871063004,1070.862095,Sandy Loam,215,orange
81.0,18.0,50.0,26.80750629,88.22874955,6.429788073,587.9889057,Sandy Loam,88,watermelon
56.17399512691988,36.901258477877036,96.27381984666584,26.376490523679692,68.28049403590605,6.273549880084071,1041.8797693178155,Loam,111,sweet potato
75.51400220200398,68.93393499907289,104.92236220260222,11.521688094454873,81.8756932366465,5.913986752620777,925.2554039725395,Loam,133,potato
69.60260273948086,51.308095004768305,69.28109969394326,20.10979773638519,83.49213623360892,6.142775097522593,681.8662088442704,Loam,62,kale
118.0,21.0,34.0,24.38534644,64.72543073,7.234258375,1196.324109,Clay Loam,219,coffee
290.0,78.0,340.0,28.5,78.9,5.4,1050.0,Red Volcanic,120,pineapple
121.0,25.0,36.0,22.8,61.0,7.79,555.0,Loam,211,Wheat
99.0,40.0,32.0,24.18471151,69.94807345,7.045543056,1632.708732,Red Volcanic,234,coffee
24.0,21.0,42.0,20.82210727,87.22815682,6.999014379,1094.429934,Red Volcanic,216,pomegranate
71.0,21.0,58.0,22.4,81.0,6.08,698.0,Silty Loam,272,Beans
112.0,13.0,33.0,21.6,57.0,7.24,511.0,Sandy Loam,231,Wheat
51.380394322921035,52.12821273569105,61.10196799612813,29.612714811469388,66.02354410245053,5.795185880175823,1444.6409635001496,Clay,94,sweet potato
250.5,68.2,320.7,27.4,77.1,5.3,1200.0,Loam,120,pineapple
73.0,58.0,21.0,19.97215954,57.68272924,6.596060648,606.5171481,Loam,105,maize
117.0,32.0,34.0,26.2724184,52.12739421,6.758792552,1271.752928,Clay Loam,222,coffee
26.0,60.0,55.0,18.9,61.3,6.4,455.0,Clay Loam,66,beans
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,240.5207925,Sandy Loam,89,muskmelon
31.0,72.0,17.0,28.69180475,49.47225353,5.833031708,963.6222901,Red Volcanic,139,pigeonpeas
63.0,50.0,52.0,28.64555584,93.22642604,6.751747609,1158.163936,Sandy Loam,213,papaya
100.0,74.0,52.0,25.43480512,81.53977797,5.837258235,964.7800391,Loam,294,banana
34.036998187842904,53.87811328659418,95.98409850203666,29.07870819695306,68.15351929438464,6.329316831564052,1271.8119602508705,Sandy Loam,136,sweet potato
36.04843178878325,42.308511304070066,48.9603823601376,27.206482570195064,41.14337428698712,5.663026084704121,568.1921282616798,Loam,105,millet
43.0,64.0,47.0,38.58954491,91.58076549,6.825664782,1022.708231,Sandy Loam,209,papaya
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301,1097.571416,Loam,216,orange
42.0,18.0,83.0,25.9,64.0,6.12,528.0,Loam,218,Maize
312.7,61.5,289.8,26.7,73.8,5.8,1185.0,Sandy Loam,120,pineapple
121.0,57.0,62.0,15.6,46.0,7.24,612.0,Loam,105,Wheat
131.0,35.0,18.0,24.49112609,82.24415809,7.057693366,640.2949379,Black Cotton,166,cotton
104.0,48.0,71.0,19.0,42.0,7.6,707.0,Clay,167,Wheat
30.191347158768647,56.77148279331028,61.90729039646979,29.754735093946614,64.83216166150643,6.022948901178069,1245.6371257782314,Sandy Loam,134,sweet potato
118.83077579017854,50.46879253583582,68.14128776704135,21.2657601933031,79.68921896076924,6.937257299667497,754.6562595226692,Loam,70,kale
77.47666238231321,44.82142783990117,104.93798596675829,14.18217950016796,89.72748577622849,5.882878776222001,1412.6581965389032,Sandy Loam,100,potato
18.0,17.0,31.0,31.74592134,45.16127859,5.667507706,937.5441586,Sandy Loam,181,mango
50.82712165663712,59.094055764928925,81.38207207473945,20.866980088227407,70.08610095910021,6.400086627618996,1267.8500339294424,Sandy Loam,132,sweet potato
4.0,0.0,40.0,20.5,85.0,6.81,1290.0,Clay,151,Cassava
24.933521544949038,25.361029429723573,41.43788417539467,31.626904042023,51.51477358932382,6.7212232581177345,518.4560512551324,Loam,76,millet
74.2002551022599,45.63587641097738,65.0625828040961,19.801645225033596,65.32686791218381,6.257655653111665,890.0760507246632,Sandy Loam,66,kale
155.0,68.5,240.2,26.3,77.4,6.9,980.0,Loam,120,tomato
28.9,60.0,64.0,20.8,67.9,6.8,455.0,Clay Loam,66,beans
5.0,21.0,24.0,22.6,55.0,7.56,313.0,Silty Loam,118,Sorghum
33.0,51.0,25.0,24.8,80.0,5.44,515.0,Silty Clay,92,Beans
56.0,39.0,62.0,25.2,58.0,5.37,398.0,Loam,138,Beans
31.5,58.0,66.0,23.0,74.3,6.9,540.0,Silty Loam,67,beans
73.0,27.0,60.0,29.3,68.0,6.22,686.0,Silty Loam,242,Maize
63.0,58.0,22.0,18.25405352,55.28220433,6.204747653,637.2358154,Sandy Loam,105,maize
81.0,52.0,50.0,26.7,67.0,6.27,313.0,Loam,281,Maize
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957,713.1007253,Sandy Loam,98,chickpea
105.0,65.0,90.0,23.1,68.2,6.6,1285.0,Silty Loam,120,passionfruit
92.9964156140328,77.23912966741625,94.06357890513186,17.919951938712348,81.96002545993535,5.573102682519315,947.4418440362168,Loam,123,potato
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451,1937.141828,Silty Clay,168,jute
86.4,42.7,99.2,18.5,68.0,5.9,750.0,Loam,120,ribena
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,975.9081274,Sandy Loam,114,maize
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,350.3484812,Clay Loam,102,lentil
40.0,72.0,77.0,17.02498456,16.98861173,7.485996067,885.5123143,Sandy Loam,98,chickpea
59.0,49.0,35.0,19.7,75.0,6.92,713.0,Loam,131,Wheat
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,2240.581164,Clay Loam,164,rice
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,1123.982055,Loam,298,banana
96.2,52.5,78.9,25.7,72.4,6.2,1230.0,Loam,120,passionfruit
52.0,14.0,71.0,11.5,44.0,7.71,753.0,Silty Loam,158,Wheat
75.0,36.0,44.0,23.28081,74.27607475,6.613341343,1537.447398,Silty Clay,158,jute
120.0,64.0,170.0,23.8,68.6,6.4,720.0,Loam,120,tomato
28.7,58.4,61.2,21.4,68.9,6.8,512.0,Loam,67,beans
41.39626473748388,41.652740018610416,72.42354766994025,23.85371139355516,69.4253738435471,5.632119166374925,1289.7530514775885,Clay,662,avocado
91.0,38.0,36.0,26.5232969,77.17331847,7.287318723,1578.548562,Silty Clay,159,jute
36.0,18.0,50.0,26.7,59.0,6.2,466.0,Clay,214,Beans
59.59392512713859,39.86363548694409,53.103249400855816,30.998581636893828,77.3769670694591,7.292913638415698,729.6558918047198,Loam,770,cashew
31.0,29.0,26.0,28.22373428,47.40519056,5.024124684,977.6832322,Loam,182,mango
84.0,46.0,74.0,20.3,70.0,6.52,275.0,Loam,228,Tomato
118.7,73.2,120.4,17.0,71.3,6.7,455.0,Silty Loam,120,cabbage
93.0,94.0,53.0,25.86632408,84.42379269,6.079178788,1145.357503,Loam,298,banana
83.0,11.0,53.0,29.54097171,92.91778307,6.163921248,219.653077,Loam,89,muskmelon
101.0,22.0,40.0,14.7,76.0,7.71,569.0,Sandy Loam,105,Wheat
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689,488.0253285,Loam,99,lentil
75.0,59.0,84.0,10.0,41.0,6.77,691.0,Loam,245,Wheat
56.91484423329419,51.42930543242621,57.69715633797916,21.293335315845965,74.44623996068184,6.2789241585745685,1450.9297352580827,Loam,1656,macadamia
5.0,35.0,20.0,28.92952635,53.57014709,9.679240873,663.5634104,Sandy Loam,79,mothbeans
39.0,13.0,25.0,21.4,65.0,6.35,373.0,Loam,233,Sorghum
51.0,72.0,75.0,18.88852533,14.99451145,7.104224797,801.113384,Loam,99,chickpea
5.0,13.0,37.0,22.34375696,89.7870345,5.648243649,1033.183074,Red Volcanic,214,pomegranate
87.0,54.0,20.0,25.61707368,63.4711755,6.576418207,1088.303762,Sandy Loam,117,maize
119.0,30.0,28.0,26.35770906,64.57578034,6.505203696,1636.269496,Clay Loam,234,coffee
33.0,143.0,204.0,21.1316077,91.95769858,5.814434775,1225.391946,Sandy Loam,190,apple
35.0,134.0,204.0,9.949929082,82.55138983,5.841138354,660.0817551,Sandy Loam,154,grapes
93.0,56.0,42.0,23.85724032,82.22572988,7.382762603,1950.948311,Silty Clay,159,rice
89.0,27.0,64.0,13.4,54.0,7.79,503.0,Silty Loam,160,Wheat
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,1600.889553,Alluvial,160,jute
8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,531.205277,Sandy Loam,80,mothbeans
108.62994521767236,40.11789817798345,60.35720345274008,24.296101197601402,77.53514607817247,7.22166511181249,1052.6101465194338,Loam,75,kale
102.0,66.0,98.0,28.3,82.0,6.4,1650.0,Loam,120,passionfruit
28.0,145.0,202.0,19.2077707,82.9042841,6.484323189,668.3113717,Sandy Loam,159,grapes
61.45037142230258,32.640406257378075,58.13235654096485,16.635436802108316,69.92117810434102,6.094036935069492,1520.6958546995738,Loam,486,avocado
323.5,91.8,289.7,26.9,74.2,5.8,1105.0,Sandy Loam,120,pineapple
70.67380105357485,31.123601485330227,61.4412454630704,21.62111228993217,66.09170936162221,6.862470784304368,702.438428547237,Clay,79,kale
38.8770455100651,28.700006446621295,32.56471674176481,33.26824686902961,47.81405699220534,6.215381317344099,399.8263188975928,Sandy Loam,98,millet
38.10248456772914,39.652228750366206,80.93407646444342,23.47558799878153,66.19950320704969,6.021113209321086,1346.0837359526276,Sandy Loam,98,sweet potato
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617,1546.608736,Silty Clay,158,jute
22.0,8.0,33.0,28.43572863,95.8840407,5.665785202,2039.283708,Red Volcanic,365,coconut
54.44130499199978,33.5931774480887,45.52931583992046,24.434668086413133,60.422126355770864,6.456018148806407,808.9911060685904,Loam,853,cashew
52.0,56.0,85.0,20.1187446,14.44228303,6.81712422,886.8168643,Loam,100,chickpea
38.0,26.0,51.0,19.6,43.0,7.43,431.0,Silty Clay,168,Wheat
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,1698.391177,Clay Loam,162,jute
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,899.8024312,Red Volcanic,179,mango
88.6,45.2,62.8,22.4,66.2,5.7,880.0,Sandy Loam,120,passionfruit
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,705.2056697,Clay Loam,99,chickpea
110.0,66.0,94.0,29.5,56.0,6.34,344.0,Loam,187,Tomato
103.0,40.0,51.0,10.8,55.0,6.86,615.0,Loam,223,Wheat
132.6,78.4,130.0,17.8,72.3,6.7,498.0,Loam,120,cabbage
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,1685.948318,Red Volcanic,153,pigeonpeas
59.66032446529282,40.35748162108618,72.01316602551374,25.917477400038816,66.36063092758289,5.604561713390514,1354.4349192479888,Sandy Loam,511,avocado
34.0,65.0,19.0,23.43974653,63.22011726,5.94239222,454.0277297,Sandy Loam,101,lentil
68.0,62.0,50.0,33.20258348,92.76437927,6.977700268,1975.282582,Red Volcanic,236,papaya
120.0,7.0,47.0,24.24782473,83.03687902,6.653867608,547.657624,Sandy Loam,88,watermelon
59.809861648928376,68.08378453662536,47.19728965019944,22.231458624748015,73.93197939971574,5.2804808155749345,1672.70278675574,Clay,1218,macadamia
96.0,48.0,68.0,19.6,71.0,6.14,2745.0,Sandy Loam,222,Tea
21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,671.5094741,Loam,159,grapes
101.0,87.0,54.0,29.07311132,76.50045221,6.376756633,1001.692639,Loam,295,banana
26.0,15.0,96.0,28.3,58.0,6.16,1220.0,Sandy Loam,138,Cassava
67.0,55.0,43.0,21.8,60.0,7.5,1156.0,Sandy Loam,212,Tomato
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,1061.417017,Loam,185,apple
96.0,86.0,51.0,29.90888522,76.98740841,6.257369799,919.9964712,Clay Loam,292,banana
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,2602.634026,Clay,172,rice
50.52815652581084,63.285818285260795,82.92975257214616,17.144976438024237,75.02003123706919,6.348026025444159,1790.927934843273,Clay,1606,macadamia
40.0,55.0,18.0,30.38257873,40.5926071,7.115994051,479.5406479,Sandy Loam,80,mothbeans
13.0,64.0,20.0,19.1345771,62.57526895,6.590571088,364.6946971,Clay Loam,99,lentil
4.0,19.0,42.0,23.83185873,87.84034604,6.306605528,1112.232716,Loam,217,pomegranate
29.0,44.0,20.0,30.04132304,63.56222995,8.620107545,318.3192392,Loam,80,mothbeans
89.0,23.0,70.0,19.5,60.0,6.13,783.0,Clay,222,Maize
31.055953777090885,43.15248986116942,45.91428283535103,33.87170847556103,44.60171579036846,6.981642654950953,684.3071804207841,Loam,75,millet
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,1242.261737,Loam,221,coffee
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,679.545435,Loam,98,chickpea
296.7,78.4,320.5,28.1,74.2,5.6,1250.0,Red Volcanic,120,pineapple
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,1021.906333,Red Volcanic,214,orange
79.92881104438291,37.20077469237867,59.08754788626162,18.05881068333767,72.96055237981594,6.875245838120555,901.7739294497458,Clay,71,kale
84.18886267594023,49.132696272853806,79.8279711089649,16.39969404950122,86.5847712206961,5.341269441695896,1665.4174949920844,Sandy Loam,1472,macadamia
13.0,73.0,20.0,30.50420876,35.48885969,5.391560418,1625.927723,Red Volcanic,152,pigeonpeas
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,1654.113371,Red Volcanic,153,pigeonpeas
88.0,52.0,75.0,24.8,75.0,5.9,940.0,Sandy Loam,120,passionfruit
73.70718139437618,39.33703250951528,46.24816804830069,16.542584099061713,80.5072001848827,6.383926869363431,965.2143502919944,Loam,88,kale
22.0,45.5,60.0,18.5,63.0,6.9,410.0,Sandy Loam,66,beans
118.9,68.2,110.5,16.9,61.7,6.6,480.0,Loam,120,cabbage
61.90125936941857,30.966807872256492,92.74751518000451,20.808744804488057,69.02310657192915,6.450355958119034,1156.0511981627953,Sandy Loam,122,sweet potato
83.0,37.0,36.0,10.5,87.0,7.48,658.0,Loam,257,Wheat
23.0,23.0,27.0,34.72413192,51.4271781,5.161148592,973.1258083,Sandy Loam,182,mango
44.0,18.0,22.0,31.3,62.0,5.65,631.0,Silty Clay,205,Sorghum
215.8,66.5,270.4,25.2,67.8,5.3,1150.0,Red Volcanic,120,pineapple
110.0,39.0,18.0,24.54795322,75.39752705,7.766259769,638.8079866,Black Cotton,165,cotton
71.0,52.0,43.0,26.47549543,73.96164569,6.732826127,1802.513601,Alluvial,165,jute
33.0,10.0,9.0,23.0,94.0,5.25,784.0,Loam,147,Cassava
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,1110.217929,Sandy Loam,217,pomegranate
78.0,43.0,42.0,21.32376327,83.00320459,7.283736617,1923.197536,Silty Clay,158,rice
4.0,6.0,7.0,23.01014302,91.11764246,6.708889665,1126.738296,Loam,217,orange
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111,1026.958703,Sandy Loam,214,orange
93.37953007150429,78.97573750515056,126.71082601100557,14.548750203266009,74.16164986972441,5.752309651527571,901.1689883476296,Loam,101,potato
21.0,39.0,20.0,27.06179658,52.3003173,7.388007483,607.4583498,Loam,79,mothbeans
37.46506096400107,31.16884147091185,65.20444322991989,31.77596400926309,66.99990418033194,6.185458023969407,696.4370619762136,Sand,898,cashew
81.0,44.0,25.0,15.5,57.0,6.77,626.0,Sandy Loam,234,Wheat
43.46475380319579,28.76080415267626,29.778775517039875,30.295384767380817,48.6735735010228,7.446293868049998,365.760880852114,Sandy Loam,83,millet
75.0,37.0,40.0,21.0,64.0,7.94,353.0,Clay,138,Wheat
5.0,29.0,44.0,21.02432943,93.0569505,5.578095745,1047.847006,Sandy Loam,214,pomegranate
63.45939672770291,54.663102145966064,55.20903770529072,21.778821811384216,83.0188800472206,5.3330977851497,1335.5438170172556,Loam,1563,macadamia
118.0,50.0,19.0,22.95604064,82.33733678,6.360812227,664.8339303,Black Cotton,166,cotton
101.0,5.0,19.0,21.9,58.0,6.26,765.0,Silty Clay,159,Wheat
7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,1077.315386,Sandy Loam,81,kidneybeans
30.0,65.0,25.0,32.88733849,64.59457409,7.70650895,715.0569456,Clay Loam,80,blackgram
98.0,67.0,84.0,18.4,49.0,7.21,530.0,Sandy Loam,206,Tomato
84.73054472198712,47.65436369070751,65.8272697721467,23.40363632414082,84.25485974997198,6.4739997479793425,667.5659968524665,Loam,74,kale
125.0,60.5,175.0,22.8,65.4,6.2,700.0,Sandy Loam,120,tomato
23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,744.4330654,Loam,80,mothbeans
110.5,65.7,108.9,16.2,66.3,6.6,440.0,Loam,120,cabbage
29.0,138.0,197.0,22.19055385,92.43764169,5.830892252,1216.622761,Silty Loam,190,apple
40.0,29.0,39.0,31.8,54.0,5.68,427.0,Sandy Loam,166,Sorghum
18.9,44.6,46.2,18.5,66.1,6.4,410.0,Loam,66,beans
102.5,60.0,75.0,17.6,61.4,6.7,390.0,Loam,120,onions
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,1052.132259,Sandy Loam,215,orange
75.0,55.0,54.0,22.3,88.0,5.38,688.0,Loam,166,Beans
117.79088081035076,39.04673686283279,42.25869580665212,20.827874874531034,67.49209381128297,6.469713609684322,1027.2113313489824,Loam,68,kale
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,1632.747473,Red Volcanic,152,pigeonpeas
94.0,44.0,68.0,22.4,57.0,6.87,707.0,Loam,207,Maize
75.0,29.0,70.0,23.3,84.0,6.41,1181.0,Sandy Loam,193,Tomato
51.0,19.0,47.0,27.1,89.0,7.07,1347.0,Clay,192,Cassava
40.0,45.0,20.0,29.37687468,57.69622912,6.878498176,383.4303462,Sandy Loam,79,mothbeans
85.40654903164875,58.5758152020115,81.6269177702658,17.504967715586393,76.39251249833275,6.022887091305381,1413.66034880444,Loam,1108,macadamia
47.0,18.0,32.0,26.5,69.0,6.41,817.0,Loam,194,Maize
52.0,70.0,16.0,33.66855394,66.60416867,7.534811833,673.2520551,Loam,81,blackgram
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,1091.821183,Sandy Loam,141,pigeonpeas
98.7,77.3,93.2,21.1,69.2,6.3,490.0,Loam,120,onions
99.1,60.0,82.3,17.3,64.7,6.7,402.5,Loam,120,onions
27.0,56.0,22.0,19.91853092,20.70099804,5.833010958,1086.434544,Loam,79,kidneybeans
90.0,26.0,75.0,21.9,46.0,6.84,616.0,Loam,216,Wheat
41.413576532840914,28.418873163548703,80.09649145325375,24.765768342682094,76.0139016710243,6.2783670446503415,1159.977293213779,Clay,103,sweet potato
48.0,21.0,85.0,20.9,81.0,7.44,1052.0,Silty Clay,159,Cassava
42.94950404000959,20.39167917351696,42.520551731527306,34.93436820110921,69.28285752437029,7.309834428871327,496.6851980476918,Loam,102,millet
25.5,61.0,55.0,20.4,70.1,6.7,439.0,Clay Loam,66,beans
35.0,48.0,15.0,27.10818093,87.4512669,6.981758362,550.3723979,Silty Loam,69,mungbean
41.0,78.0,21.0,25.19857725,60.37332688,6.581313137,708.8787207,Loam,78,blackgram
7.0,56.0,23.0,26.33908791,40.00933429,5.545219232,555.0429227,Sandy Loam,78,mothbeans
34.0,9.0,25.0,25.9,60.0,7.95,501.0,Sandy Loam,114,Sorghum
105.7,58.9,92.4,16.1,63.8,6.7,480.0,Sandy Loam,120,onions
49.0,54.0,50.0,25.62446619,93.18240298,6.762522087,972.6336657,Red Volcanic,207,papaya
55.09241479032034,44.597402299355764,55.38873802703758,24.897941937502555,68.718440038152,6.631891292515123,874.7703476207157,Loam,1067,cashew
13.0,67.0,18.0,30.5753044,34.75591197,5.384762927,1775.764304,Loam,155,pigeonpeas
48.0,36.0,20.0,29.3,48.0,6.64,278.0,Loam,215,Sorghum
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,282.2908103,Loam,89,muskmelon
29.0,34.0,26.0,33.88004781,54.39416048,6.273953676,892.9147581,Sandy Loam,179,mango
31.42268944455225,54.153012548269956,85.87515894507604,26.230250975320118,65.33364812903328,6.308075154987127,1145.6758085593146,Sandy Loam,141,sweet potato
47.947960250938316,31.116752229705362,23.035867847556197,32.63308545883325,43.76231849728371,6.494196581081424,306.13506025137724,Sandy Loam,102,millet
38.0,11.0,70.0,25.4,73.0,7.01,1189.0,Loam,209,Cassava
77.0,52.0,17.0,24.86374934,65.7420046,5.714799723,758.2270467,Loam,108,maize
41.478095437888925,21.296594144896783,40.064506581102286,26.867348900626034,84.41815742407955,6.5568868525167945,944.5045059240676,Loam,891,cashew
99.6,59.4,84.7,25.4,74.8,6.5,1700.0,Red Volcanic,120,passionfruit
107.0,45.0,25.0,23.0865933,83.55546146,7.227745516,718.4080724,Black Cotton,167,cotton
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,663.7171179,Loam,80,blackgram
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,1570.858232,Sandy Loam,151,pigeonpeas
70.0,43.0,72.0,20.9,71.0,5.94,659.0,Silty Loam,251,Maize
95.5,52.7,70.3,16.3,62.5,6.3,375.0,Sandy Loam,120,onions
68.31166260533149,38.27915580957433,76.60425490381499,21.15831684257327,78.88652143362975,5.239519018552827,1621.8740111673155,Clay,1315,macadamia
61.98850568551458,65.37062176109657,49.440035014707604,17.993720472549846,83.45587131041981,6.105398467744887,817.0943807377095,Loam,84,kale
68.80675113014402,44.39655098459792,58.173948235386604,17.06920954702497,89.59985803549668,5.122889583975635,1881.0210778207181,Sandy Loam,1639,macadamia
79.37502744849377,44.12841290606228,79.74749317087797,15.005185929182513,79.74836511065196,6.606735643269628,686.391314640259,Loam,66,kale
149.5,77.2,208.9,26.3,68.9,6.5,860.0,Loam,120,tomato
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,2456.626799,Clay Loam,169,rice
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,806.405403,Sandy Loam,99,chickpea
77.8,45.7,88.7,19.8,70.8,6.2,720.0,Loam,120,ribena
