N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
91.0,42.0,43.0,24.7,42.0,7.21,316.0,Loam,129,Wheat
49.0,30.0,3.0,27.8,58.0,7.41,190.0,Silty Loam,202,Sorghum
2.0,38.0,25.0,26.8,54.0,7.3,426.0,Sandy Loam,205,Sorghum
76.0,16.0,37.0,19.7,48.0,5.47,305.0,Sandy Loam,183,Beans
95.0,24.0,54.0,20.8,32.0,6.14,699.0,Silty Loam,178,Wheat
103.0,27.0,90.0,25.7,65.0,7.14,1021.0,Loam,176,Tomato
77.0,41.0,31.0,15.4,61.0,7.94,257.0,Loam,95,Wheat
67.0,34.0,46.0,14.1,42.0,6.89,630.0,Loam,213,Wheat
60.0,47.0,38.0,9.7,42.0,8.0,748.0,Clay,145,Wheat
112.0,23.0,74.0,27.5,72.0,6.95,730.0,Loam,205,Maize
62.0,27.0,44.0,21.0,72.0,7.18,400.0,Silty Loam,197,Maize
59.0,2.0,67.0,12.4,55.0,6.38,683.0,Sandy Loam,181,Wheat
38.0,36.0,30.0,22.4,97.0,5.42,401.0,Loam,169,Beans
31.0,38.0,22.0,24.5,73.0,5.28,1410.0,Clay,205,Cassava
56.0,38.0,32.0,17.9,64.0,7.37,500.0,Loam,166,Wheat
69.0,20.0,39.0,25.2,56.0,7.42,806.0,Silty Loam,206,Maize
23.0,4.0,40.0,24.4,77.0,4.47,1272.0,Loam,168,Cassava
74.0,24.0,25.0,26.3,48.0,7.14,645.0,Sandy Loam,182,Maize
88.0,43.0,34.0,22.5,48.0,7.29,439.0,Silty Loam,167,Maize
39.0,54.0,5.0,15.3,76.0,7.93,638.0,Loam,206,Wheat
92.0,25.0,57.0,24.7,71.0,6.64,530.0,Clay,201,Maize
45.0,28.0,33.0,22.8,66.0,6.12,415.0,Sandy Loam,116,Beans
109.0,32.0,36.0,9.6,26.0,6.08,539.0,Clay,207,Wheat
32.0,36.0,39.0,19.7,80.0,6.01,418.0,Loam,203,Beans
67.0,53.0,12.0,26.4,52.0,7.2,653.0,Silty Loam,243,Maize
71.0,17.0,59.0,17.4,50.0,6.29,369.0,Silty Clay,216,Wheat
64.0,26.0,35.0,22.6,85.0,5.26,579.0,Clay,239,Beans
67.0,67.0,49.0,21.2,73.0,6.48,779.0,Loam,193,Tomato
42.0,31.0,33.0,17.5,58.0,6.66,655.0,Clay,217,Wheat
48.0,21.0,85.0,20.9,81.0,7.44,1052.0,Silty Clay,159,Cassava
61.0,51.0,26.0,15.7,63.0,6.92,331.0,Clay,178,Wheat
35.0,32.0,38.0,20.5,92.0,6.31,648.0,Loam,220,Beans
59.0,38.0,45.0,25.4,49.0,5.98,575.0,Silty Clay,244,Maize
97.0,37.0,14.0,10.5,34.0,6.85,654.0,Sandy Loam,119,Wheat
41.0,31.0,48.0,27.7,55.0,6.2,962.0,Silty Clay,146,Cassava
63.0,16.0,39.0,22.7,80.0,6.55,369.0,Loam,188,Beans
21.0,31.0,50.0,28.9,59.0,7.38,201.0,Silty Loam,239,Sorghum
99.0,19.0,57.0,24.4,48.0,6.82,556.0,Loam,123,Maize
79.0,4.0,56.0,24.3,66.0,6.77,689.0,Loam,172,Maize
66.0,26.0,29.0,27.9,66.0,6.26,271.0,Sandy Loam,167,Beans
50.0,45.0,57.0,27.3,70.0,6.01,460.0,Loam,224,Beans
36.0,15.0,93.0,26.5,58.0,6.49,1197.0,Silty Clay,188,Cassava
96.0,40.0,52.0,22.7,74.0,6.47,618.0,Loam,163,Maize
35.0,10.0,61.0,21.4,63.0,4.29,563.0,Silty Clay,209,Cassava
47.0,29.0,50.0,29.1,30.0,7.24,200.0,Silty Loam,160,Sorghum
73.0,28.0,60.0,22.7,80.0,5.89,696.0,Sandy Loam,227,Maize
30.0,39.0,63.0,31.1,39.0,6.15,115.0,Loam,221,Sorghum
97.0,46.0,15.0,15.9,91.0,7.27,771.0,Loam,174,Wheat
37.0,19.0,65.0,18.3,55.0,6.58,579.0,Clay,97,Wheat
30.0,36.0,22.0,25.7,61.0,5.94,547.0,Silty Loam,165,Beans
46.0,14.0,20.0,28.0,54.0,5.81,265.0,Sandy Loam,156,Sorghum
59.0,12.0,35.0,22.0,57.0,6.85,886.0,Silty Clay,195,Tomato
80.0,15.0,58.0,20.7,73.0,5.23,530.0,Silty Loam,97,Beans
35.0,13.0,67.0,23.2,80.0,7.51,1051.0,Loam,178,Cassava
1.0,12.0,14.0,26.1,52.0,6.35,183.0,Silty Loam,204,Sorghum
50.0,9.0,57.0,31.9,27.0,7.42,566.0,Loam,182,Sorghum
69.0,7.0,43.0,17.9,45.0,7.89,376.0,Silty Loam,127,Wheat
34.0,35.0,27.0,22.1,39.0,6.79,564.0,Silty Loam,158,Sorghum
132.0,46.0,40.0,16.0,75.0,6.4,1551.0,Silty Clay,163,Tea
125.0,68.0,91.0,28.0,56.0,6.97,806.0,Sandy Loam,281,Tomato
37.0,33.0,63.0,32.8,46.0,6.34,170.0,Sandy Loam,104,Sorghum
110.0,53.0,57.0,17.5,79.0,5.36,2003.0,Clay,126,Tea
99.0,18.0,54.0,27.2,65.0,5.36,407.0,Loam,181,Beans
93.0,49.0,32.0,25.9,57.0,6.02,557.0,Sandy Loam,167,Beans
109.0,33.0,59.0,24.8,70.0,6.25,811.0,Sandy Loam,124,Maize
35.0,41.0,16.0,26.4,57.0,5.9,510.0,Silty Loam,169,Sorghum
50.0,49.0,15.0,16.9,82.0,6.29,636.0,Sandy Loam,257,Beans
94.0,18.0,42.0,28.2,62.0,6.45,518.0,Loam,150,Maize
76.0,36.0,43.0,23.2,41.0,6.48,365.0,Sandy Loam,257,Maize
47.0,5.0,0.0,22.0,47.0,5.82,354.0,Silty Loam,185,Sorghum
71.0,17.0,56.0,21.5,68.0,5.74,694.0,Clay,140,Beans
99.0,53.0,70.0,24.5,60.0,6.39,1159.0,Sandy Loam,100,Tomato
29.0,45.0,25.0,20.7,68.0,6.42,832.0,Loam,159,Wheat
40.0,29.0,39.0,31.8,54.0,5.68,427.0,Sandy Loam,166,Sorghum
121.0,25.0,36.0,22.8,61.0,7.79,555.0,Loam,211,Wheat
49.0,43.0,39.0,19.7,62.0,7.07,814.0,Silty Clay,159,Maize
21.0,29.0,48.0,27.2,58.0,6.98,506.0,Clay,169,Sorghum
40.0,36.0,50.0,33.2,58.0,5.99,242.0,Clay,122,Sorghum
78.0,27.0,27.0,20.0,47.0,7.2,824.0,Clay,139,Beans
34.0,29.0,62.0,31.7,81.0,5.16,1135.0,Sandy Loam,149,Cassava
33.0,18.0,32.0,28.4,43.0,7.96,287.0,Clay,205,Sorghum
39.0,24.0,7.0,33.1,31.0,7.88,459.0,Silty Loam,247,Sorghum
119.0,65.0,41.0,20.6,70.0,6.97,949.0,Clay,221,Tomato
42.0,37.0,18.0,35.2,53.0,6.59,103.0,Sandy Loam,159,Sorghum
84.0,46.0,74.0,20.3,70.0,6.52,275.0,Loam,228,Tomato
115.0,66.0,59.0,17.0,45.0,7.92,341.0,Silty Loam,164,Wheat
51.0,49.0,66.0,24.1,58.0,6.87,772.0,Sandy Loam,171,Maize
89.0,27.0,64.0,13.4,54.0,7.79,503.0,Silty Loam,160,Wheat
48.0,29.0,15.0,36.2,54.0,6.18,227.0,Sandy Loam,127,Sorghum
51.0,42.0,29.0,21.5,60.0,6.28,401.0,Loam,166,Wheat
62.0,58.0,18.0,20.3,67.0,6.12,327.0,Silty Clay,209,Wheat
100.0,35.0,85.0,19.7,84.0,5.25,1574.0,Loam,182,Tea
55.0,6.0,9.0,21.4,88.0,5.32,802.0,Sandy Loam,146,Cassava
41.0,14.0,3.0,33.5,37.0,7.88,290.0,Loam,169,Sorghum
90.0,47.0,32.0,28.6,69.0,7.25,918.0,Loam,171,Maize
38.0,13.0,51.0,17.9,77.0,5.62,446.0,Sandy Loam,226,Beans
32.0,18.0,0.0,32.0,43.0,6.26,224.0,Loam,252,Sorghum
13.0,11.0,32.0,33.5,29.0,6.82,217.0,Sandy Loam,137,Sorghum
45.0,48.0,46.0,23.9,43.0,5.34,323.0,Sandy Loam,270,Beans
26.0,36.0,94.0,19.5,99.0,4.85,714.0,Sandy Loam,129,Cassava
30.0,22.0,33.0,26.8,63.0,6.78,392.0,Clay,139,Beans
119.0,16.0,51.0,23.3,76.0,7.24,635.0,Sandy Loam,166,Maize
36.0,23.0,113.0,28.1,76.0,5.46,895.0,Loam,225,Cassava
91.0,9.0,63.0,19.8,42.0,6.09,504.0,Loam,103,Wheat
43.0,36.0,56.0,24.4,73.0,5.12,540.0,Sandy Loam,150,Cassava
101.0,45.0,35.0,12.4,42.0,7.0,597.0,Silty Loam,101,Wheat
66.0,47.0,50.0,15.3,52.0,7.51,473.0,Sandy Loam,187,Wheat
67.0,47.0,60.0,18.1,85.0,5.71,1815.0,Loam,95,Tea
77.0,53.0,29.0,18.1,64.0,5.81,502.0,Clay,121,Wheat
84.0,12.0,77.0,24.7,68.0,7.12,283.0,Clay,209,Wheat
29.0,27.0,16.0,27.4,28.0,7.77,410.0,Loam,175,Sorghum
30.0,2.0,29.0,29.7,46.0,6.99,502.0,Loam,198,Sorghum
39.0,18.0,55.0,33.4,35.0,5.95,612.0,Loam,232,Sorghum
65.0,46.0,39.0,27.4,76.0,5.69,484.0,Clay,185,Beans
49.0,22.0,51.0,15.7,58.0,7.03,507.0,Silty Loam,178,Wheat
80.0,34.0,25.0,22.6,43.0,7.54,676.0,Sandy Loam,215,Wheat
106.0,18.0,62.0,18.5,58.0,6.42,860.0,Sandy Loam,146,Maize
85.0,27.0,97.0,23.0,75.0,5.57,573.0,Loam,117,Tomato
18.0,27.0,10.0,32.8,65.0,7.14,666.0,Sandy Loam,190,Sorghum
70.0,28.0,31.0,26.5,74.0,5.93,324.0,Sandy Loam,210,Beans
71.0,32.0,71.0,12.2,73.0,6.37,503.0,Loam,187,Wheat
74.0,36.0,30.0,26.5,76.0,7.42,500.0,Silty Loam,262,Beans
94.0,72.0,63.0,19.3,78.0,5.4,1920.0,Loam,168,Tea
123.0,20.0,60.0,29.8,89.0,5.61,666.0,Silty Loam,187,Tomato
108.0,44.0,75.0,11.6,58.0,6.33,594.0,Clay,201,Wheat
10.0,16.0,35.0,22.7,63.0,6.24,554.0,Loam,178,Sorghum
73.0,27.0,60.0,29.3,68.0,6.22,686.0,Silty Loam,242,Maize
69.0,32.0,37.0,16.4,70.0,5.01,2860.0,Sandy Loam,142,Tea
70.0,38.0,62.0,23.5,47.0,7.38,727.0,Loam,224,Wheat
121.0,57.0,62.0,15.6,46.0,7.24,612.0,Loam,105,Wheat
110.0,13.0,48.0,19.7,70.0,6.27,690.0,Silty Clay,135,Wheat
150.0,61.0,31.0,22.2,55.0,7.28,673.0,Loam,189,Tomato
106.0,53.0,67.0,30.7,68.0,6.74,643.0,Clay,181,Maize
78.0,27.0,28.0,20.2,66.0,6.01,1151.0,Sandy Loam,219,Tomato
102.0,50.0,61.0,12.0,38.0,7.49,494.0,Silty Clay,281,Wheat
112.0,38.0,42.0,17.3,62.0,6.48,441.0,Loam,199,Wheat
90.0,49.0,54.0,17.0,65.0,7.01,352.0,Silty Clay,186,Wheat
7.0,9.0,33.0,33.3,75.0,7.3,953.0,Silty Clay,138,Cassava
77.0,23.0,67.0,12.0,75.0,8.22,440.0,Loam,212,Wheat
93.0,48.0,39.0,17.7,69.0,7.58,233.0,Clay,232,Maize
22.0,9.0,48.0,20.3,81.0,7.14,636.0,Loam,204,Cassava
126.0,62.0,28.0,23.9,88.0,6.53,434.0,Loam,186,Tomato
23.0,11.0,49.0,27.3,50.0,7.83,196.0,Silty Loam,182,Sorghum
63.0,6.0,81.0,20.1,65.0,7.89,752.0,Clay,227,Wheat
76.0,11.0,81.0,15.9,71.0,7.17,511.0,Loam,182,Wheat
50.0,34.0,29.0,21.7,78.0,5.22,2271.0,Silty Clay,253,Tea
48.0,24.0,28.0,19.7,58.0,5.32,364.0,Clay,141,Beans
62.0,15.0,23.0,34.4,32.0,8.07,589.0,Loam,271,Sorghum
66.0,37.0,45.0,21.9,48.0,5.24,197.0,Loam,205,Beans
69.0,36.0,6.0,11.1,59.0,6.86,396.0,Loam,189,Wheat
54.0,32.0,58.0,29.0,61.0,7.2,537.0,Silty Loam,180,Sorghum
57.0,33.0,40.0,20.4,70.0,5.72,662.0,Silty Loam,191,Maize
25.0,41.0,47.0,9.0,65.0,7.05,644.0,Loam,230,Wheat
47.0,28.0,48.0,27.5,56.0,7.29,547.0,Loam,153,Maize
51.0,58.0,61.0,22.7,51.0,6.94,403.0,Sandy Loam,147,Wheat
127.0,37.0,72.0,16.7,85.0,5.09,1413.0,Loam,128,Tea
52.0,10.0,96.0,23.5,81.0,5.84,611.0,Loam,133,Cassava
99.0,21.0,83.0,11.7,56.0,6.72,662.0,Loam,197,Wheat
79.0,58.0,76.0,20.3,62.0,6.93,420.0,Sandy Loam,194,Maize
59.0,49.0,35.0,19.7,75.0,6.92,713.0,Loam,131,Wheat
84.0,41.0,56.0,22.5,86.0,6.48,802.0,Loam,165,Maize
17.0,20.0,53.0,29.7,75.0,5.54,1311.0,Sandy Loam,256,Cassava
112.0,44.0,60.0,26.3,64.0,7.47,510.0,Loam,183,Tomato
16.0,25.0,9.0,22.0,49.0,6.64,401.0,Sandy Loam,141,Sorghum
86.0,49.0,52.0,20.6,72.0,6.29,604.0,Sandy Loam,211,Maize
4.0,40.0,87.0,21.5,82.0,6.72,999.0,Silty Clay,261,Cassava
28.0,23.0,48.0,32.9,38.0,6.51,270.0,Clay,141,Sorghum
95.0,59.0,23.0,21.5,67.0,5.92,928.0,Sandy Loam,208,Maize
113.0,73.0,25.0,17.4,72.0,6.24,1922.0,Loam,181,Tea
56.0,5.0,23.0,34.2,63.0,6.73,410.0,Sandy Loam,184,Sorghum
117.0,72.0,81.0,25.6,44.0,5.74,1129.0,Silty Loam,155,Tomato
71.0,37.0,87.0,28.1,72.0,6.57,852.0,Sandy Loam,153,Tomato
85.0,60.0,64.0,23.5,53.0,5.78,739.0,Sandy Loam,213,Maize
20.0,30.0,56.0,20.8,92.0,6.2,1411.0,Loam,129,Cassava
88.0,32.0,94.0,19.7,67.0,6.99,542.0,Loam,183,Maize
79.0,21.0,53.0,9.9,28.0,6.49,374.0,Clay,195,Wheat
68.0,41.0,69.0,21.9,80.0,7.42,842.0,Silty Clay,183,Maize
71.0,32.0,30.0,22.6,63.0,5.48,479.0,Clay,129,Beans
31.0,22.0,49.0,34.4,44.0,6.92,171.0,Silty Loam,171,Sorghum
49.0,57.0,81.0,22.8,63.0,7.07,606.0,Loam,223,Maize
44.0,20.0,58.0,20.3,49.0,6.28,447.0,Clay,132,Wheat
35.0,33.0,41.0,27.1,55.0,7.05,711.0,Loam,196,Beans
23.0,30.0,33.0,29.0,74.0,7.48,536.0,Loam,164,Beans
92.0,37.0,86.0,29.7,51.0,7.56,700.0,Loam,173,Maize
81.0,39.0,75.0,22.0,61.0,5.55,271.0,Sandy Loam,204,Beans
81.0,46.0,67.0,30.0,69.0,7.35,440.0,Sandy Loam,135,Maize
47.0,38.0,40.0,23.9,65.0,6.52,380.0,Loam,153,Wheat
46.0,5.0,51.0,17.2,43.0,8.15,553.0,Clay,168,Wheat
54.0,38.0,79.0,11.5,75.0,6.69,345.0,Loam,211,Wheat
60.0,32.0,50.0,18.0,62.0,6.33,550.0,Clay,147,Maize
92.0,70.0,39.0,23.2,53.0,7.34,686.0,Sandy Loam,184,Tomato
39.0,36.0,40.0,33.6,50.0,7.86,68.0,Sandy Loam,201,Sorghum
73.0,29.0,20.0,22.0,44.0,6.97,521.0,Loam,160,Beans
19.0,3.0,20.0,31.8,31.0,6.74,498.0,Silty Loam,242,Sorghum
46.0,0.0,42.0,34.2,32.0,7.39,329.0,Clay,159,Sorghum
71.0,21.0,19.0,23.2,71.0,6.54,232.0,Sandy Loam,176,Beans
75.0,59.0,45.0,22.0,68.0,6.99,978.0,Loam,147,Tomato
72.0,24.0,65.0,21.9,43.0,7.63,370.0,Silty Loam,128,Wheat
96.0,66.0,87.0,28.9,55.0,5.88,1002.0,Loam,116,Tomato
60.0,26.0,13.0,25.1,68.0,5.99,523.0,Loam,207,Maize
78.0,31.0,29.0,27.9,59.0,7.24,357.0,Loam,198,Maize
66.0,48.0,31.0,19.0,57.0,6.91,743.0,Sandy Loam,210,Wheat
5.0,21.0,24.0,22.6,55.0,7.56,313.0,Silty Loam,118,Sorghum
40.0,7.0,54.0,26.6,56.0,7.32,450.0,Silty Loam,174,Sorghum
127.0,31.0,85.0,17.1,83.0,5.15,1986.0,Sandy Loam,192,Tea
48.0,60.0,25.0,17.6,55.0,6.76,389.0,Loam,204,Wheat
89.0,47.0,62.0,26.7,48.0,5.57,441.0,Silty Clay,244,Maize
136.0,68.0,64.0,27.6,49.0,5.7,499.0,Sandy Loam,90,Tomato
117.0,60.0,53.0,26.3,78.0,7.47,616.0,Clay,180,Maize
91.0,30.0,65.0,22.4,89.0,6.71,407.0,Silty Clay,192,Tomato
79.0,20.0,7.0,17.7,52.0,6.92,522.0,Loam,222,Wheat
75.0,59.0,84.0,10.0,41.0,6.77,691.0,Loam,245,Wheat
38.0,25.0,49.0,24.9,60.0,7.29,740.0,Clay,216,Beans
62.0,36.0,15.0,29.7,67.0,6.52,730.0,Silty Loam,168,Maize
29.0,42.0,21.0,27.0,75.0,5.89,656.0,Loam,200,Beans
21.0,30.0,25.0,22.8,79.0,5.77,245.0,Loam,291,Beans
17.0,4.0,45.0,32.2,48.0,5.83,364.0,Loam,206,Sorghum
85.0,45.0,42.0,20.0,57.0,7.29,707.0,Loam,263,Wheat
65.0,45.0,38.0,24.0,58.0,7.39,790.0,Clay,171,Beans
98.0,67.0,84.0,18.4,49.0,7.21,530.0,Sandy Loam,206,Tomato
119.0,57.0,54.0,10.2,66.0,6.45,411.0,Sandy Loam,189,Wheat
73.0,32.0,50.0,20.2,78.0,6.27,548.0,Loam,214,Beans
17.0,28.0,48.0,23.7,57.0,5.64,244.0,Silty Clay,150,Beans
47.0,32.0,18.0,26.9,74.0,7.33,372.0,Loam,206,Maize
56.0,19.0,72.0,25.6,76.0,5.71,573.0,Silty Loam,218,Maize
45.0,54.0,46.0,21.4,48.0,6.41,780.0,Silty Clay,145,Maize
122.0,64.0,111.0,26.6,66.0,7.21,992.0,Loam,125,Tomato
56.0,6.0,15.0,27.6,46.0,5.63,136.0,Silty Loam,254,Sorghum
58.0,26.0,56.0,23.1,60.0,5.25,332.0,Loam,223,Beans
56.0,30.0,46.0,21.2,77.0,6.65,1318.0,Sandy Loam,166,Cassava
27.0,26.0,45.0,28.4,54.0,6.47,535.0,Sandy Loam,218,Sorghum
73.0,41.0,70.0,15.5,57.0,6.94,504.0,Silty Loam,127,Wheat
35.0,9.0,91.0,11.3,67.0,7.93,771.0,Silty Clay,193,Wheat
72.0,65.0,72.0,21.8,89.0,5.34,2496.0,Sandy Loam,161,Tea
56.0,16.0,35.0,29.9,61.0,5.34,629.0,Loam,284,Cassava
103.0,54.0,79.0,22.8,86.0,6.28,677.0,Sandy Loam,218,Maize
92.0,52.0,59.0,21.3,43.0,7.77,443.0,Silty Clay,147,Wheat
41.0,20.0,63.0,9.6,53.0,6.23,559.0,Clay,123,Wheat
95.0,52.0,66.0,18.6,62.0,6.19,541.0,Loam,210,Wheat
88.0,43.0,62.0,10.7,50.0,7.09,864.0,Clay,206,Wheat
53.0,36.0,37.0,23.8,81.0,7.43,288.0,Sandy Loam,168,Beans
111.0,41.0,71.0,10.4,41.0,6.24,578.0,Loam,152,Wheat
75.0,55.0,54.0,22.3,88.0,5.38,688.0,Loam,166,Beans
87.0,24.0,66.0,17.0,55.0,5.96,627.0,Clay,206,Wheat
91.0,38.0,67.0,13.3,63.0,7.27,790.0,Loam,184,Wheat
39.0,27.0,85.0,14.9,46.0,6.92,468.0,Loam,236,Wheat
97.0,61.0,59.0,21.2,52.0,6.24,311.0,Silty Loam,199,Wheat
67.0,33.0,13.0,10.2,48.0,6.44,723.0,Loam,114,Wheat
70.0,47.0,58.0,22.3,63.0,5.5,264.0,Sandy Loam,281,Beans
44.0,43.0,56.0,19.8,73.0,6.15,579.0,Sandy Loam,156,Beans
51.0,43.0,42.0,18.3,79.0,6.36,661.0,Clay,243,Maize
118.0,62.0,42.0,25.1,40.0,7.05,540.0,Silty Loam,198,Wheat
118.0,37.0,37.0,25.4,75.0,7.22,272.0,Loam,242,Maize
57.0,40.0,61.0,25.3,56.0,7.38,1007.0,Loam,167,Tomato
73.0,38.0,49.0,13.1,50.0,6.76,770.0,Silty Loam,192,Wheat
126.0,23.0,65.0,26.4,59.0,5.45,816.0,Loam,171,Maize
81.0,44.0,25.0,15.5,57.0,6.77,626.0,Sandy Loam,234,Wheat
76.0,14.0,13.0,26.5,46.0,6.19,699.0,Loam,201,Beans
61.0,30.0,32.0,23.5,43.0,7.43,560.0,Sandy Loam,170,Wheat
10.0,22.0,34.0,25.1,43.0,6.63,568.0,Silty Loam,110,Sorghum
33.0,21.0,55.0,31.6,45.0,5.66,544.0,Loam,188,Sorghum
28.0,14.0,41.0,29.7,39.0,6.93,338.0,Loam,121,Sorghum
97.0,42.0,69.0,22.2,78.0,6.4,854.0,Silty Clay,188,Maize
84.0,35.0,37.0,27.3,72.0,7.09,704.0,Silty Clay,165,Maize
13.0,44.0,32.0,27.9,33.0,6.49,441.0,Silty Loam,150,Sorghum
48.0,25.0,70.0,18.5,73.0,6.69,1062.0,Loam,181,Tomato
44.0,23.0,15.0,26.3,53.0,5.43,354.0,Loam,176,Beans
27.0,36.0,27.0,22.2,31.0,5.74,515.0,Loam,185,Sorghum
65.0,48.0,39.0,20.3,81.0,6.34,745.0,Silty Clay,171,Maize
19.0,27.0,97.0,23.1,70.0,6.14,708.0,Sandy Loam,191,Cassava
69.0,14.0,32.0,19.8,53.0,7.25,271.0,Loam,218,Wheat
68.0,38.0,81.0,18.1,56.0,5.29,894.0,Sandy Loam,209,Maize
75.0,74.0,52.0,17.6,93.0,6.52,3048.0,Silty Loam,159,Tea
61.0,63.0,70.0,25.2,71.0,6.44,714.0,Clay,175,Maize
104.0,36.0,108.0,30.9,76.0,6.12,850.0,Silty Clay,244,Tomato
113.0,50.0,73.0,13.7,51.0,6.54,455.0,Loam,199,Wheat
40.0,23.0,113.0,27.3,59.0,4.62,1429.0,Sandy Loam,177,Cassava
111.0,26.0,63.0,28.9,57.0,5.83,646.0,Clay,130,Maize
49.0,27.0,112.0,24.0,73.0,5.98,755.0,Sandy Loam,162,Cassava
96.0,48.0,68.0,19.6,71.0,6.14,2745.0,Sandy Loam,222,Tea
106.0,34.0,65.0,21.3,82.0,5.26,2887.0,Sandy Loam,183,Tea
25.0,27.0,25.0,20.2,67.0,6.23,511.0,Sandy Loam,148,Beans
35.0,23.0,29.0,22.7,73.0,5.91,341.0,Loam,122,Sorghum
108.0,65.0,63.0,23.1,68.0,7.4,557.0,Sandy Loam,156,Maize
70.0,14.0,30.0,12.9,54.0,7.32,800.0,Loam,227,Wheat
66.0,52.0,61.0,21.3,53.0,7.09,362.0,Loam,171,Wheat
122.0,68.0,64.0,18.4,54.0,6.59,623.0,Clay,171,Tomato
30.0,11.0,44.0,31.3,48.0,7.25,447.0,Loam,195,Sorghum
56.0,1.0,39.0,30.4,36.0,6.45,400.0,Loam,202,Sorghum
53.0,51.0,36.0,20.9,62.0,5.62,493.0,Loam,183,Maize
128.0,73.0,80.0,22.6,55.0,6.95,1170.0,Sandy Loam,128,Tomato
56.0,13.0,82.0,19.2,72.0,6.35,865.0,Loam,158,Maize
66.0,60.0,37.0,26.5,47.0,7.53,548.0,Loam,149,Maize
130.0,79.0,68.0,21.9,89.0,6.11,1802.0,Clay,138,Tea
50.0,26.0,96.0,21.0,65.0,6.58,859.0,Silty Clay,145,Cassava
48.0,29.0,29.0,20.6,63.0,7.2,588.0,Clay,93,Beans
52.0,21.0,48.0,26.5,57.0,7.1,346.0,Sandy Loam,108,Maize
31.0,54.0,42.0,21.4,72.0,6.11,424.0,Silty Loam,75,Beans
134.0,38.0,61.0,22.2,63.0,4.73,1302.0,Sandy Loam,148,Tea
48.0,26.0,44.0,14.7,81.0,6.54,561.0,Silty Loam,135,Wheat
33.0,51.0,25.0,24.8,80.0,5.44,515.0,Silty Clay,92,Beans
43.0,6.0,36.0,24.5,60.0,7.33,690.0,Loam,176,Maize
34.0,49.0,65.0,12.3,42.0,6.04,600.0,Clay,148,Wheat
102.0,40.0,74.0,18.2,71.0,7.05,476.0,Loam,218,Wheat
70.0,16.0,79.0,17.3,58.0,8.03,578.0,Clay,175,Wheat
51.0,18.0,18.0,32.8,47.0,7.11,456.0,Loam,199,Sorghum
82.0,46.0,15.0,24.8,94.0,6.87,761.0,Clay,172,Beans
54.0,17.0,36.0,23.4,61.0,6.36,619.0,Silty Loam,226,Wheat
87.0,10.0,24.0,20.8,68.0,6.53,390.0,Loam,251,Maize
62.0,18.0,54.0,22.6,57.0,6.85,790.0,Sandy Loam,148,Maize
103.0,29.0,42.0,23.2,61.0,6.41,550.0,Clay,157,Maize
51.0,46.0,42.0,17.8,59.0,7.37,424.0,Loam,187,Wheat
5.0,27.0,33.0,27.7,59.0,6.74,520.0,Loam,154,Sorghum
4.0,0.0,40.0,20.5,85.0,6.81,1290.0,Clay,151,Cassava
55.0,47.0,66.0,18.5,75.0,6.8,668.0,Sandy Loam,184,Wheat
36.0,41.0,22.0,22.9,59.0,5.74,499.0,Loam,161,Beans
46.0,73.0,54.0,31.1,83.0,6.14,674.0,Silty Clay,182,Tomato
125.0,45.0,53.0,15.9,71.0,4.31,2578.0,Clay,231,Tea
57.0,43.0,41.0,18.3,66.0,6.07,1983.0,Loam,232,Tea
97.0,71.0,64.0,22.9,83.0,5.24,1628.0,Loam,99,Tea
63.0,35.0,92.0,20.0,65.0,7.15,943.0,Loam,182,Tomato
52.0,19.0,8.0,21.3,58.0,5.2,765.0,Silty Loam,155,Beans
98.0,58.0,89.0,19.7,51.0,6.95,675.0,Loam,158,Wheat
83.0,20.0,53.0,21.2,65.0,7.35,1151.0,Loam,132,Tomato
127.0,42.0,62.0,12.1,71.0,6.85,689.0,Loam,200,Wheat
54.0,10.0,49.0,17.5,44.0,7.12,411.0,Silty Loam,200,Wheat
102.0,74.0,79.0,28.9,78.0,5.62,404.0,Silty Clay,181,Tomato
62.0,59.0,84.0,14.7,97.0,6.27,1597.0,Loam,190,Tea
79.0,22.0,35.0,12.2,58.0,6.08,768.0,Silty Clay,191,Wheat
39.0,7.0,54.0,34.5,48.0,6.13,341.0,Sandy Loam,177,Sorghum
49.0,7.0,75.0,18.4,66.0,7.01,590.0,Clay,207,Wheat
46.0,66.0,61.0,16.5,71.0,7.51,679.0,Clay,163,Wheat
67.0,38.0,53.0,15.3,68.0,6.44,530.0,Loam,190,Wheat
69.0,47.0,36.0,19.6,84.0,5.78,400.0,Loam,216,Beans
40.0,52.0,52.0,14.7,55.0,6.62,602.0,Loam,185,Wheat
55.0,35.0,87.0,29.7,63.0,5.97,869.0,Sandy Loam,231,Cassava
53.0,17.0,69.0,21.9,56.0,7.02,795.0,Silty Loam,244,Wheat
31.0,27.0,51.0,23.4,55.0,7.53,525.0,Sandy Loam,171,Sorghum
92.0,47.0,48.0,15.4,71.0,7.78,656.0,Loam,169,Wheat
84.0,55.0,92.0,23.0,85.0,5.65,922.0,Loam,177,Tomato
70.0,46.0,33.0,13.5,55.0,7.43,821.0,Sandy Loam,186,Wheat
93.0,41.0,44.0,21.0,38.0,7.54,565.0,Sandy Loam,181,Wheat
48.0,55.0,24.0,24.5,77.0,6.03,415.0,Silty Loam,168,Maize
163.0,26.0,70.0,21.8,55.0,6.52,1052.0,Clay,281,Tomato
